SessionID,DateKey,CustomerKey,MarketingChannel,DeviceType,PageViews,DurationSeconds,ConvertedOrderNumber,CampaignCode
WEB-00021223,20220124,415,Referral,Desktop,3,1185,SO-2024-248428,NONE
WEB-00021224,20220618,1487,Paid Search,Mobile,4,1518,,NONE
WEB-00021225,20220907,1229,Paid Search,Desktop,6,790,,BIKEPRO
WEB-00021226,20221213,1376,Paid Search,Tablet,4,343,,WELCOME
WEB-00021227,20240429,460,Email,Desktop,11,593,,BIKEPRO
WEB-00021228,20230719,39,Affiliate,Tablet,3,619,,WINTER
WEB-00021229,20240108,956,Email,Mobile,5,1505,,BIKEPRO
WEB-00021230,20240916,122,Email,Desktop,2,1175,,VIP
WEB-00021231,20230427,1247,Social,Desktop,4,108,,SUMMER
WEB-00021232,20250411,1351,Direct,Desktop,9,940,,NONE
WEB-00021233,20230726,216,Social,Desktop,9,819,,WINTER
WEB-00021234,20250828,1004,Organic Search,Mobile,3,770,,BIKEPRO
WEB-00021235,20240114,375,Referral,Desktop,6,128,,WINTER
WEB-00021236,20250209,1339,Organic Search,Tablet,8,174,,BIKEPRO
WEB-00021237,20220528,1414,Social,Desktop,4,1654,,BIKEPRO
WEB-00021238,20251127,1545,Organic Search,Tablet,1,1546,,WINTER
WEB-00021239,20230626,1719,Social,Desktop,7,814,,WINTER
WEB-00021240,20231228,924,Email,Desktop,7,850,,NONE
WEB-00021241,20251201,1009,Email,Mobile,12,1312,,VIP
WEB-00021242,20221202,477,Referral,Tablet,7,312,,BIKEPRO
WEB-00021243,20231029,1384,Social,Tablet,1,25,SO-2025-420364,WINTER
WEB-00021244,20231006,857,Direct,Mobile,6,255,SO-2024-987535,WELCOME
WEB-00021245,20240519,1943,Email,Desktop,2,1343,,WELCOME
WEB-00021246,20220221,877,Paid Search,Desktop,1,346,,WELCOME
WEB-00021247,20220304,1219,Social,Mobile,1,466,,WINTER
WEB-00021248,20250819,684,Email,Tablet,3,784,SO-2025-606200,WELCOME
WEB-00021249,20250620,745,Affiliate,Mobile,8,196,,WINTER
WEB-00021250,20240702,112,Direct,Tablet,6,274,,VIP
WEB-00021251,20220120,1647,Social,Tablet,3,254,,SUMMER
WEB-00021252,20240525,1528,Affiliate,Tablet,5,1049,,NONE
WEB-00021253,20230706,893,Social,Mobile,6,171,,WELCOME
WEB-00021254,20241210,816,Direct,Tablet,2,378,,SUMMER
WEB-00021255,20240531,1929,Social,Desktop,5,214,,VIP
WEB-00021256,20241014,890,Email,Desktop,9,688,,BIKEPRO
WEB-00021257,20241227,1829,Organic Search,Tablet,12,228,,SUMMER
WEB-00021258,20220611,1188,Direct,Mobile,8,1314,,BIKEPRO
WEB-00021259,20250421,25,Email,Tablet,1,1149,,BIKEPRO
WEB-00021260,20241125,541,Referral,Desktop,3,549,,WINTER
WEB-00021261,20220415,489,Referral,Mobile,1,283,,WELCOME
WEB-00021262,20250825,1279,Organic Search,Tablet,3,1326,SO-2023-180936,NONE
WEB-00021263,20221027,630,Paid Search,Tablet,3,1668,,WINTER
WEB-00021264,20231126,159,Referral,Desktop,3,1440,,WELCOME
WEB-00021265,20240401,1317,Email,Mobile,1,41,,SUMMER
WEB-00021266,20250924,826,Organic Search,Desktop,4,1022,,WELCOME
WEB-00021267,20250416,92,Paid Search,Mobile,2,111,SO-2023-810500,WELCOME
WEB-00021268,20230316,1943,Organic Search,Desktop,6,333,,WINTER
WEB-00021269,20240828,628,Social,Mobile,9,1394,,VIP
WEB-00021270,20230309,226,Email,Mobile,3,1193,SO-2024-163389,VIP
WEB-00021271,20240117,1596,Paid Search,Desktop,2,716,,WINTER
WEB-00021272,20240610,423,Referral,Desktop,8,824,,WELCOME
WEB-00021273,20220608,1441,Email,Tablet,3,610,,NONE
WEB-00021274,20231204,1008,Referral,Mobile,6,1666,,WELCOME
WEB-00021275,20251206,1393,Email,Mobile,5,1458,,SUMMER
WEB-00021276,20220716,1681,Paid Search,Mobile,2,847,SO-2024-338060,VIP
WEB-00021277,20240511,1967,Referral,Mobile,5,330,,WINTER
WEB-00021278,20231102,1521,Direct,Desktop,6,807,,WELCOME
WEB-00021279,20221205,455,Affiliate,Tablet,2,86,SO-2024-933991,NONE
WEB-00021280,20230216,1650,Organic Search,Tablet,3,95,,BIKEPRO
WEB-00021281,20230713,8,Affiliate,Desktop,8,161,,WELCOME
WEB-00021282,20250309,193,Email,Desktop,5,1033,,NONE
WEB-00021283,20220228,67,Affiliate,Mobile,5,559,SO-2024-905558,SUMMER
WEB-00021284,20240312,472,Organic Search,Tablet,5,580,,BIKEPRO
WEB-00021285,20250318,1693,Social,Desktop,7,553,,WELCOME
WEB-00021286,20230914,1546,Organic Search,Desktop,6,295,,WELCOME
WEB-00021287,20230815,1649,Paid Search,Tablet,11,809,,VIP
WEB-00021288,20220312,730,Direct,Desktop,3,924,SO-2024-160750,BIKEPRO
WEB-00021289,20230923,1847,Email,Tablet,6,202,,NONE
WEB-00021290,20220126,1400,Social,Desktop,7,1381,SO-2025-213359,NONE
WEB-00021291,20230811,1930,Paid Search,Mobile,5,1012,,BIKEPRO
WEB-00021292,20240806,826,Affiliate,Desktop,1,446,,SUMMER
WEB-00021293,20240922,1369,Social,Tablet,3,767,,WINTER
WEB-00021294,20250912,1221,Email,Tablet,5,806,,VIP
WEB-00021295,20240917,813,Referral,Mobile,3,425,,BIKEPRO
WEB-00021296,20240626,982,Direct,Mobile,5,40,,WELCOME
WEB-00021297,20230331,1214,Email,Tablet,6,430,,WELCOME
WEB-00021298,20240322,1909,Email,Tablet,4,1794,,WELCOME
WEB-00021299,20220321,765,Social,Tablet,3,152,,SUMMER
WEB-00021300,20230415,82,Paid Search,Desktop,5,1419,,SUMMER
WEB-00021301,20230909,1909,Organic Search,Tablet,6,524,,VIP
WEB-00021302,20240403,112,Paid Search,Tablet,3,1048,,VIP
WEB-00021303,20240404,219,Email,Mobile,7,632,,NONE
WEB-00021304,20240924,1515,Affiliate,Mobile,4,79,,BIKEPRO
WEB-00021305,20220426,163,Referral,Mobile,2,1427,,WINTER
WEB-00021306,20250406,240,Direct,Mobile,1,386,,WELCOME
WEB-00021307,20220226,1424,Social,Tablet,3,529,,WINTER
WEB-00021308,20250907,1314,Email,Tablet,12,1316,,NONE
WEB-00021309,20251007,1056,Affiliate,Desktop,2,619,,SUMMER
WEB-00021310,20221021,1796,Referral,Desktop,4,638,SO-2024-286931,NONE
WEB-00021311,20230109,15,Referral,Desktop,6,1787,,BIKEPRO
WEB-00021312,20220301,530,Affiliate,Mobile,6,1714,,WINTER
WEB-00021313,20221106,523,Organic Search,Mobile,4,1408,,VIP
WEB-00021314,20240204,1186,Affiliate,Desktop,3,874,,BIKEPRO
WEB-00021315,20230714,124,Paid Search,Tablet,1,1775,,NONE
WEB-00021316,20240624,973,Organic Search,Desktop,6,804,,SUMMER
WEB-00021317,20220915,1919,Paid Search,Mobile,1,1026,,NONE
WEB-00021318,20250422,997,Organic Search,Desktop,4,368,,WELCOME
WEB-00021319,20241208,848,Affiliate,Tablet,6,1142,,VIP
WEB-00021320,20220107,1893,Paid Search,Tablet,2,1759,SO-2023-433858,VIP
WEB-00021321,20240514,1374,Paid Search,Mobile,1,388,,NONE
WEB-00021322,20250312,207,Direct,Tablet,6,1475,,VIP
WEB-00021323,20250404,636,Social,Tablet,2,637,,WINTER
WEB-00021324,20231010,1893,Email,Tablet,6,275,,VIP
WEB-00021325,20251229,233,Social,Tablet,7,1300,SO-2025-554032,VIP
WEB-00021326,20230321,1255,Email,Tablet,3,1073,,WINTER
WEB-00021327,20240614,645,Organic Search,Mobile,6,1564,,WELCOME
WEB-00021328,20230923,1636,Organic Search,Tablet,3,1272,,WELCOME
WEB-00021329,20250226,1078,Affiliate,Tablet,1,1198,SO-2023-151957,NONE
WEB-00021330,20250811,1111,Paid Search,Desktop,9,1542,,BIKEPRO
WEB-00021331,20240216,726,Affiliate,Tablet,4,1637,,WELCOME
WEB-00021332,20220716,678,Organic Search,Tablet,4,1507,SO-2023-981983,SUMMER
WEB-00021333,20220118,1370,Email,Mobile,4,728,SO-2024-644997,SUMMER
WEB-00021334,20251205,1439,Social,Tablet,6,439,,WELCOME
WEB-00021335,20220313,43,Affiliate,Mobile,3,247,,VIP
WEB-00021336,20250417,979,Referral,Tablet,8,240,,WELCOME
WEB-00021337,20250922,1925,Referral,Mobile,1,37,,SUMMER
WEB-00021338,20250924,1435,Email,Mobile,4,911,,WINTER
WEB-00021339,20220626,1655,Email,Desktop,12,231,,NONE
WEB-00021340,20220715,1980,Email,Mobile,9,1406,,WINTER
WEB-00021341,20220328,1937,Paid Search,Mobile,2,1060,,WELCOME
WEB-00021342,20230221,41,Social,Desktop,3,1442,,SUMMER
WEB-00021343,20250105,1843,Email,Desktop,2,1681,,WELCOME
WEB-00021344,20230805,1594,Email,Desktop,1,1335,,VIP
WEB-00021345,20230331,387,Organic Search,Tablet,6,1587,,WELCOME
WEB-00021346,20241021,1429,Organic Search,Desktop,4,693,,NONE
WEB-00021347,20250112,1097,Direct,Desktop,5,1221,,BIKEPRO
WEB-00021348,20221113,984,Email,Tablet,4,1171,,WINTER
WEB-00021349,20240708,751,Direct,Tablet,5,1028,,WINTER
WEB-00021350,20221101,481,Email,Mobile,4,1628,,BIKEPRO
WEB-00021351,20230616,458,Direct,Desktop,2,948,,BIKEPRO
WEB-00021352,20251210,1522,Social,Desktop,1,1605,,WELCOME
WEB-00021353,20230319,253,Paid Search,Desktop,1,1275,,NONE
WEB-00021354,20250103,79,Referral,Desktop,5,1486,,WINTER
WEB-00021355,20240130,1640,Organic Search,Tablet,8,1649,,NONE
WEB-00021356,20241228,1223,Organic Search,Mobile,2,881,,WINTER
WEB-00021357,20231008,1766,Direct,Mobile,4,1700,,WELCOME
WEB-00021358,20230502,749,Direct,Desktop,5,885,,WELCOME
WEB-00021359,20240707,827,Paid Search,Desktop,7,1706,,WINTER
WEB-00021360,20250803,613,Social,Desktop,13,524,SO-2023-582458,VIP
WEB-00021361,20230310,1885,Paid Search,Tablet,5,305,,BIKEPRO
WEB-00021362,20220716,762,Email,Desktop,8,934,,WELCOME
WEB-00021363,20220312,1908,Social,Desktop,3,1686,SO-2025-994685,BIKEPRO
WEB-00021364,20251118,426,Email,Desktop,5,711,,SUMMER
WEB-00021365,20231130,1209,Direct,Mobile,13,334,,WINTER
WEB-00021366,20221018,173,Paid Search,Mobile,8,387,,SUMMER
WEB-00021367,20250729,975,Paid Search,Desktop,5,473,,WINTER
WEB-00021368,20250702,1298,Direct,Mobile,4,273,,BIKEPRO
WEB-00021369,20250910,1335,Affiliate,Desktop,7,1594,,WINTER
WEB-00021370,20250309,791,Organic Search,Mobile,12,1108,,VIP
WEB-00021371,20221220,42,Paid Search,Desktop,3,1751,,VIP
WEB-00021372,20230114,297,Social,Mobile,4,643,,VIP
WEB-00021373,20230127,729,Affiliate,Mobile,1,752,,VIP
WEB-00021374,20231111,365,Paid Search,Mobile,4,874,SO-2023-485372,WELCOME
WEB-00021375,20231230,1814,Direct,Tablet,4,1228,,SUMMER
WEB-00021376,20240104,1403,Referral,Tablet,7,426,,WINTER
WEB-00021377,20240702,1672,Paid Search,Mobile,2,75,,BIKEPRO
WEB-00021378,20240709,1939,Email,Mobile,1,1580,SO-2023-491477,NONE
WEB-00021379,20230906,172,Paid Search,Tablet,6,832,,BIKEPRO
WEB-00021380,20241203,1654,Organic Search,Desktop,7,841,,WINTER
WEB-00021381,20240407,261,Social,Mobile,5,1593,,NONE
WEB-00021382,20230905,172,Email,Tablet,6,1433,,BIKEPRO
WEB-00021383,20250313,233,Affiliate,Desktop,1,663,,BIKEPRO
WEB-00021384,20230303,1143,Referral,Tablet,4,727,SO-2025-626062,SUMMER
WEB-00021385,20220619,679,Email,Mobile,9,1411,,BIKEPRO
WEB-00021386,20240405,1671,Referral,Mobile,7,639,,VIP
WEB-00021387,20231013,1606,Email,Mobile,4,632,,SUMMER
WEB-00021388,20230319,686,Referral,Desktop,1,1188,,VIP
WEB-00021389,20220808,195,Referral,Desktop,1,1634,,BIKEPRO
WEB-00021390,20231007,6,Paid Search,Tablet,6,1316,,BIKEPRO
WEB-00021391,20250228,383,Email,Tablet,6,349,,WELCOME
WEB-00021392,20231011,579,Affiliate,Tablet,1,746,SO-2025-700480,VIP
WEB-00021393,20230103,1747,Paid Search,Desktop,2,1100,,WINTER
WEB-00021394,20240920,65,Referral,Tablet,9,472,,WINTER
WEB-00021395,20240923,1566,Email,Mobile,5,111,,WELCOME
WEB-00021396,20220723,419,Referral,Tablet,6,1363,,VIP
WEB-00021397,20221030,624,Organic Search,Tablet,4,603,,VIP
WEB-00021398,20251212,1571,Social,Mobile,6,532,,SUMMER
WEB-00021399,20250102,1148,Social,Mobile,5,1575,,NONE
WEB-00021400,20231206,1481,Paid Search,Tablet,3,481,,SUMMER
WEB-00021401,20241201,282,Paid Search,Desktop,8,528,,VIP
WEB-00021402,20221021,463,Affiliate,Mobile,1,948,,WINTER
WEB-00021403,20251124,1434,Email,Tablet,2,877,SO-2024-725342,NONE
WEB-00021404,20220808,588,Organic Search,Tablet,9,678,,BIKEPRO
WEB-00021405,20230908,1169,Email,Tablet,1,985,SO-2025-950656,BIKEPRO
WEB-00021406,20250526,1896,Email,Mobile,8,825,,SUMMER
WEB-00021407,20251120,1919,Affiliate,Mobile,2,1789,,VIP
WEB-00021408,20230608,283,Affiliate,Desktop,12,210,,NONE
WEB-00021409,20220305,133,Social,Mobile,4,1393,,NONE
WEB-00021410,20231012,138,Affiliate,Tablet,2,464,,WELCOME
WEB-00021411,20241012,224,Paid Search,Mobile,9,194,,WELCOME
WEB-00021412,20240601,1104,Referral,Tablet,4,1448,,VIP
WEB-00021413,20250925,307,Referral,Tablet,3,454,SO-2025-408750,WINTER
WEB-00021414,20250927,1498,Organic Search,Mobile,5,823,,SUMMER
WEB-00021415,20230729,1723,Social,Mobile,9,324,,WELCOME
WEB-00021416,20220312,1591,Referral,Tablet,3,1145,,NONE
WEB-00021417,20240911,1978,Paid Search,Mobile,1,1003,,WINTER
WEB-00021418,20231127,706,Paid Search,Desktop,4,551,,VIP
WEB-00021419,20220226,729,Affiliate,Mobile,8,590,,WINTER
WEB-00021420,20240407,957,Social,Desktop,5,1418,SO-2024-161582,BIKEPRO
WEB-00021421,20240105,938,Paid Search,Desktop,6,410,,VIP
WEB-00021422,20241010,461,Social,Mobile,3,881,,SUMMER
WEB-00021423,20250428,947,Email,Tablet,5,1263,,NONE
WEB-00021424,20240106,484,Affiliate,Desktop,2,699,,WINTER
WEB-00021425,20250313,654,Direct,Tablet,3,122,,BIKEPRO
WEB-00021426,20231220,810,Direct,Tablet,4,1435,SO-2023-160629,WINTER
WEB-00021427,20250624,506,Organic Search,Desktop,5,935,SO-2023-259212,VIP
WEB-00021428,20220530,842,Referral,Mobile,6,1768,,WELCOME
WEB-00021429,20250409,1226,Referral,Tablet,2,675,,BIKEPRO
WEB-00021430,20250806,1100,Affiliate,Desktop,9,578,,WELCOME
WEB-00021431,20231220,1813,Direct,Tablet,9,165,,WELCOME
WEB-00021432,20220202,1499,Email,Mobile,3,977,SO-2025-434570,WINTER
WEB-00021433,20250220,1990,Paid Search,Desktop,11,299,SO-2024-421011,WELCOME
WEB-00021434,20230823,1728,Social,Mobile,10,793,,SUMMER
WEB-00021435,20230517,567,Email,Tablet,5,329,,BIKEPRO
WEB-00021436,20220408,593,Direct,Desktop,1,907,SO-2022-434309,WINTER
WEB-00021437,20240624,1950,Email,Tablet,9,329,,WELCOME
WEB-00021438,20221219,1793,Direct,Tablet,6,181,SO-2023-252202,WINTER
WEB-00021439,20250407,1249,Paid Search,Tablet,4,381,,NONE
WEB-00021440,20230721,383,Social,Mobile,3,972,,WELCOME
WEB-00021441,20250112,954,Email,Desktop,5,1584,,WELCOME
WEB-00021442,20240615,1407,Direct,Tablet,5,1611,,WINTER
WEB-00021443,20241203,1592,Email,Mobile,4,1181,SO-2023-910784,NONE
WEB-00021444,20230122,1049,Referral,Mobile,3,480,,BIKEPRO
WEB-00021445,20251129,1504,Email,Tablet,2,1212,,WINTER
WEB-00021446,20251022,648,Organic Search,Desktop,7,1048,,BIKEPRO
WEB-00021447,20231116,165,Email,Mobile,1,1050,,NONE
WEB-00021448,20251228,403,Direct,Mobile,4,1340,,VIP
WEB-00021449,20250716,188,Paid Search,Mobile,1,1678,SO-2024-867367,BIKEPRO
WEB-00021450,20220316,372,Direct,Mobile,7,276,,WINTER
WEB-00021451,20241028,557,Paid Search,Mobile,9,550,,BIKEPRO
WEB-00021452,20250228,964,Referral,Desktop,8,206,,WINTER
WEB-00021453,20230407,215,Email,Tablet,3,355,SO-2022-508843,VIP
WEB-00021454,20250802,1618,Direct,Mobile,3,1783,,NONE
WEB-00021455,20240122,1943,Social,Tablet,3,839,,VIP
WEB-00021456,20220823,131,Email,Mobile,1,1092,SO-2025-755145,VIP
WEB-00021457,20220812,907,Direct,Mobile,4,875,,WELCOME
WEB-00021458,20230305,1506,Organic Search,Tablet,4,1260,,BIKEPRO
WEB-00021459,20230401,430,Paid Search,Mobile,1,178,SO-2023-833127,BIKEPRO
WEB-00021460,20231212,831,Paid Search,Tablet,4,903,,WELCOME
WEB-00021461,20231228,588,Social,Desktop,6,439,,BIKEPRO
WEB-00021462,20220703,1759,Paid Search,Desktop,5,821,,VIP
WEB-00021463,20230731,718,Referral,Desktop,2,104,,WELCOME
WEB-00021464,20240907,375,Referral,Mobile,8,936,,VIP
WEB-00021465,20230504,1009,Referral,Tablet,9,1391,,SUMMER
WEB-00021466,20240429,111,Direct,Tablet,6,1590,,NONE
WEB-00021467,20241222,1707,Organic Search,Tablet,1,1614,,VIP
WEB-00021468,20231118,1072,Affiliate,Tablet,5,1789,,SUMMER
WEB-00021469,20230716,319,Social,Mobile,4,256,,WINTER
WEB-00021470,20221009,1643,Referral,Desktop,6,478,,NONE
WEB-00021471,20220414,258,Direct,Tablet,6,997,,NONE
WEB-00021472,20220103,913,Paid Search,Tablet,6,380,,VIP
WEB-00021473,20250121,1200,Email,Mobile,4,1169,,WINTER
WEB-00021474,20240428,322,Paid Search,Tablet,3,1792,,NONE
WEB-00021475,20220811,636,Social,Mobile,3,869,,WINTER
WEB-00021476,20240630,969,Affiliate,Mobile,4,247,,WELCOME
WEB-00021477,20251025,297,Referral,Tablet,3,1000,,WINTER
WEB-00021478,20250107,1455,Organic Search,Mobile,1,93,,WINTER
WEB-00021479,20240711,44,Social,Mobile,4,459,SO-2025-454660,NONE
WEB-00021480,20251020,1522,Email,Mobile,1,167,,WINTER
WEB-00021481,20220629,788,Email,Desktop,4,1338,,SUMMER
WEB-00021482,20220131,700,Direct,Tablet,4,789,,VIP
WEB-00021483,20240101,1415,Affiliate,Tablet,2,1557,,WELCOME
WEB-00021484,20240730,1914,Organic Search,Desktop,1,1211,,BIKEPRO
WEB-00021485,20251014,318,Paid Search,Mobile,10,1035,,NONE
WEB-00021486,20230118,635,Organic Search,Desktop,5,1507,SO-2023-854031,NONE
WEB-00021487,20231005,1862,Social,Tablet,5,131,SO-2023-898417,NONE
WEB-00021488,20250213,1514,Paid Search,Desktop,1,1197,,WELCOME
WEB-00021489,20240131,508,Referral,Mobile,4,1093,SO-2024-611005,BIKEPRO
WEB-00021490,20221023,1439,Social,Mobile,9,451,,NONE
WEB-00021491,20231210,120,Paid Search,Tablet,7,1127,,BIKEPRO
WEB-00021492,20251227,443,Referral,Tablet,5,43,,VIP
WEB-00021493,20250423,1743,Email,Tablet,12,1683,,NONE
WEB-00021494,20241224,540,Affiliate,Mobile,4,992,,SUMMER
WEB-00021495,20221128,1696,Affiliate,Mobile,1,955,,VIP
WEB-00021496,20250701,336,Social,Tablet,8,591,,NONE
WEB-00021497,20230303,1967,Paid Search,Tablet,5,419,,NONE
WEB-00021498,20240910,557,Affiliate,Tablet,10,1386,,VIP
WEB-00021499,20251228,507,Direct,Tablet,6,491,,VIP
WEB-00021500,20240509,1206,Paid Search,Desktop,10,1109,,SUMMER
WEB-00021501,20250820,1572,Affiliate,Tablet,3,1588,SO-2023-837601,SUMMER
WEB-00021502,20231025,1799,Social,Tablet,1,520,,NONE
WEB-00021503,20250104,1767,Organic Search,Mobile,2,1162,SO-2025-917470,BIKEPRO
WEB-00021504,20221009,1779,Direct,Mobile,5,753,SO-2024-635539,WELCOME
WEB-00021505,20221104,1222,Direct,Mobile,6,358,SO-2024-809683,SUMMER
WEB-00021506,20251203,1429,Direct,Mobile,5,1180,,NONE
WEB-00021507,20221120,924,Direct,Tablet,6,990,,WINTER
WEB-00021508,20220706,425,Paid Search,Desktop,5,379,,VIP
WEB-00021509,20230113,1415,Direct,Tablet,3,1262,,VIP
WEB-00021510,20240624,517,Email,Desktop,8,178,,WELCOME
WEB-00021511,20250418,476,Organic Search,Tablet,10,1755,,SUMMER
WEB-00021512,20250324,223,Direct,Mobile,5,1229,,BIKEPRO
WEB-00021513,20230501,163,Direct,Mobile,1,1719,SO-2023-617972,SUMMER
WEB-00021514,20231025,716,Affiliate,Tablet,4,890,SO-2023-988813,BIKEPRO
WEB-00021515,20240103,1901,Email,Mobile,6,837,,WINTER
WEB-00021516,20220412,222,Social,Tablet,1,212,SO-2022-476733,VIP
WEB-00021517,20220713,27,Direct,Mobile,5,1368,SO-2024-895535,WELCOME
WEB-00021518,20250222,875,Affiliate,Mobile,5,96,,WINTER
WEB-00021519,20220617,1738,Affiliate,Desktop,7,1273,SO-2023-484560,VIP
WEB-00021520,20220122,198,Affiliate,Desktop,1,1229,,WINTER
WEB-00021521,20221114,1501,Affiliate,Desktop,3,883,,WELCOME
WEB-00021522,20251221,1122,Organic Search,Mobile,2,57,,VIP
WEB-00021523,20241227,1596,Social,Tablet,6,1294,,SUMMER
WEB-00021524,20231124,332,Affiliate,Desktop,4,1473,,SUMMER
WEB-00021525,20220420,1031,Direct,Mobile,1,500,,WINTER
WEB-00021526,20240619,1063,Organic Search,Mobile,4,489,,SUMMER
WEB-00021527,20250714,1615,Organic Search,Mobile,3,749,,NONE
WEB-00021528,20250130,405,Referral,Desktop,2,373,,NONE
WEB-00021529,20240520,835,Direct,Tablet,1,1401,,BIKEPRO
WEB-00021530,20251013,1527,Paid Search,Mobile,5,220,,WINTER
WEB-00021531,20220719,1890,Social,Desktop,9,1048,,NONE
WEB-00021532,20250303,1800,Referral,Tablet,4,1359,,SUMMER
WEB-00021533,20220729,1964,Affiliate,Mobile,1,1302,SO-2022-703751,BIKEPRO
WEB-00021534,20230719,323,Email,Mobile,1,1190,,BIKEPRO
WEB-00021535,20230913,1565,Affiliate,Mobile,4,1468,SO-2024-870923,SUMMER
WEB-00021536,20240319,1611,Referral,Mobile,7,1482,,NONE
WEB-00021537,20220924,1254,Direct,Mobile,2,1094,,SUMMER
WEB-00021538,20230710,1579,Paid Search,Mobile,4,560,,WINTER
WEB-00021539,20221003,172,Paid Search,Mobile,2,1534,,WINTER
WEB-00021540,20221004,1860,Affiliate,Mobile,4,1150,SO-2024-172671,NONE
WEB-00021541,20250228,766,Referral,Tablet,9,1754,,BIKEPRO
WEB-00021542,20250822,405,Paid Search,Tablet,7,1071,,VIP
WEB-00021543,20231030,1560,Direct,Mobile,11,319,,WELCOME
WEB-00021544,20231110,885,Social,Tablet,3,1694,,BIKEPRO
WEB-00021545,20230327,795,Organic Search,Tablet,4,965,,WELCOME
WEB-00021546,20230103,1244,Referral,Desktop,2,1153,,VIP
WEB-00021547,20250607,1238,Social,Desktop,6,45,,NONE
WEB-00021548,20251226,1257,Paid Search,Mobile,5,611,,VIP
WEB-00021549,20220722,922,Referral,Tablet,12,783,,BIKEPRO
WEB-00021550,20221113,231,Social,Desktop,2,893,SO-2023-782480,WELCOME
WEB-00021551,20240819,1310,Referral,Desktop,3,170,,BIKEPRO
WEB-00021552,20240208,382,Organic Search,Mobile,4,429,,BIKEPRO
WEB-00021553,20220704,331,Organic Search,Desktop,1,550,,BIKEPRO
WEB-00021554,20250821,272,Social,Tablet,7,56,,NONE
WEB-00021555,20250216,145,Direct,Mobile,2,354,SO-2024-186006,BIKEPRO
WEB-00021556,20231111,290,Organic Search,Tablet,2,293,,BIKEPRO
WEB-00021557,20220116,1267,Email,Mobile,4,642,,BIKEPRO
WEB-00021558,20250906,669,Email,Tablet,4,81,,SUMMER
WEB-00021559,20220512,627,Direct,Desktop,1,702,,SUMMER
WEB-00021560,20220424,1584,Organic Search,Desktop,7,1656,,BIKEPRO
WEB-00021561,20250603,14,Direct,Desktop,5,866,SO-2024-932654,WELCOME
WEB-00021562,20240312,1997,Affiliate,Desktop,7,1640,,SUMMER
WEB-00021563,20220209,701,Affiliate,Desktop,1,1609,,NONE
WEB-00021564,20250719,1277,Paid Search,Mobile,4,385,SO-2025-475267,NONE
WEB-00021565,20250226,1936,Organic Search,Desktop,3,919,,SUMMER
WEB-00021566,20240305,1711,Email,Tablet,4,729,,BIKEPRO
WEB-00021567,20250827,1902,Social,Mobile,3,1661,,BIKEPRO
WEB-00021568,20250208,282,Affiliate,Mobile,6,1647,,WELCOME
WEB-00021569,20241111,1766,Social,Mobile,5,1242,SO-2025-748438,WINTER
WEB-00021570,20241125,264,Email,Mobile,7,995,,SUMMER
WEB-00021571,20221128,374,Organic Search,Tablet,3,1092,SO-2023-749685,NONE
WEB-00021572,20240329,912,Social,Tablet,1,1400,,BIKEPRO
WEB-00021573,20250228,1110,Referral,Desktop,1,451,,VIP
WEB-00021574,20230630,1248,Direct,Mobile,3,457,SO-2023-190187,SUMMER
WEB-00021575,20230226,1610,Organic Search,Tablet,8,1615,,WINTER
WEB-00021576,20240829,576,Direct,Mobile,1,1607,SO-2022-516003,BIKEPRO
WEB-00021577,20250101,687,Organic Search,Tablet,3,1003,SO-2025-665017,VIP
WEB-00021578,20230503,602,Organic Search,Desktop,4,1719,,BIKEPRO
WEB-00021579,20220523,1719,Organic Search,Desktop,2,100,SO-2025-183133,WINTER
WEB-00021580,20251122,1909,Paid Search,Desktop,9,1516,,WINTER
WEB-00021581,20241103,515,Paid Search,Mobile,8,595,SO-2022-207195,WELCOME
WEB-00021582,20220309,1662,Affiliate,Desktop,2,252,,SUMMER
WEB-00021583,20251029,162,Paid Search,Desktop,10,512,,NONE
WEB-00021584,20241220,899,Email,Tablet,1,945,SO-2025-824115,BIKEPRO
WEB-00021585,20240724,935,Organic Search,Desktop,6,1356,,WELCOME
WEB-00021586,20240825,815,Direct,Desktop,7,1371,,NONE
WEB-00021587,20250504,1221,Email,Tablet,1,1343,,WINTER
WEB-00021588,20250819,236,Direct,Mobile,3,126,,WELCOME
WEB-00021589,20220922,736,Email,Mobile,3,1789,SO-2025-578793,VIP
WEB-00021590,20250615,47,Affiliate,Mobile,3,1140,,NONE
WEB-00021591,20250211,769,Referral,Desktop,6,1749,,WINTER
WEB-00021592,20230908,1369,Direct,Tablet,7,1085,,WINTER
WEB-00021593,20221113,107,Referral,Mobile,6,475,SO-2025-683020,VIP
WEB-00021594,20250621,1801,Organic Search,Mobile,9,476,,BIKEPRO
WEB-00021595,20221217,739,Paid Search,Desktop,1,1409,,VIP
